entityID,entityType
17656,sequence
17664,organism
17663,sequence
17671,organism
17670,sequence
17678,organism
17677,sequence
17685,organism
17684,sequence
17692,organism
17691,sequence
17699,organism
17698,sequence
17706,organism
17705,sequence
17713,organism
17712,sequence
17720,organism
17719,sequence
17727,organism
17726,sequence
17734,organism
17733,sequence
17741,organism
17740,sequence
17748,organism
17747,sequence
17755,organism
17754,sequence
17762,organism
17761,sequence
17769,organism
17768,sequence
17776,organism
17775,sequence
17783,organism
17782,sequence
17790,organism
17789,sequence
17797,organism
17796,sequence
17804,organism
17803,sequence
17811,organism
17810,sequence
17818,organism
17817,sequence
17825,organism
17824,sequence
17832,organism
17831,sequence
17839,organism
17838,sequence
17846,organism
17845,sequence
17853,organism
17852,sequence
17860,organism
17859,sequence
17867,organism
17866,sequence
17874,organism
17873,sequence
17881,organism
17880,sequence
17888,organism
17887,sequence
17895,organism
17894,sequence
17902,organism
17901,sequence
17909,organism
17908,sequence
17916,organism
17915,sequence
17923,organism
17922,sequence
17930,organism
17929,sequence
17937,organism
17936,sequence
17944,organism
17943,sequence
17951,organism
17950,sequence
17958,organism
17957,sequence
17965,organism
17964,sequence
17972,organism
17971,sequence
17979,organism
17978,sequence
17986,organism
17985,sequence
17993,organism
17992,sequence
18000,organism
17999,sequence
18007,organism
18006,sequence
18014,organism
18013,sequence
18021,organism
18020,sequence
18028,organism
18027,sequence
18035,organism
18034,sequence
18042,organism
18041,sequence
18049,organism
18048,sequence
18056,organism
18055,sequence
18063,organism
18062,sequence
18070,organism
18069,sequence
18077,organism
18076,sequence
18084,organism
18083,sequence
18091,organism
18090,sequence
18098,organism
18097,sequence
18105,organism
18104,sequence
18112,organism
18111,sequence
18119,organism
18118,sequence
18126,organism
18125,sequence
18133,organism
18132,sequence
18140,organism
18139,sequence
18147,organism
18146,sequence
18154,organism
18153,sequence
18161,organism
18160,sequence
18168,organism
18167,sequence
18175,organism
18174,sequence
18182,organism
18181,sequence
18189,organism
18188,sequence
18196,organism
18195,sequence
18203,organism
18202,sequence
18210,organism
18209,sequence
18217,organism
18216,sequence
18224,organism
18223,sequence
18231,organism
18230,sequence
18238,organism
18237,sequence
18245,organism
18244,sequence
18252,organism
18251,sequence
18259,organism
18258,sequence
18266,organism
18265,sequence
18273,organism
18272,sequence
18280,organism
18279,sequence
18287,organism
18286,sequence
18294,organism
18293,sequence
18301,organism
18300,sequence
18308,organism
18307,sequence
18315,organism
18314,sequence
18322,organism
18321,sequence
18329,organism
18328,sequence
18336,organism
18335,sequence
18343,organism
18342,sequence
18350,organism
18349,sequence
18357,organism
18356,sequence
18364,organism
18363,sequence
18371,organism
18370,sequence
18378,organism
18377,sequence
18385,organism
18384,sequence
18392,organism
18391,sequence
18399,organism
18398,sequence
18406,organism
18405,sequence
18413,organism
18412,sequence
18420,organism
18419,sequence
18427,organism
18426,sequence
18434,organism
18433,sequence
18441,organism
18440,sequence
18448,organism
18447,sequence
18455,organism
18454,sequence
18462,organism
18461,sequence
18469,organism
18468,sequence
18476,organism
18475,sequence
18483,organism
18482,sequence
18490,organism
18489,sequence
18497,organism
18496,sequence
18504,organism
18503,sequence
18511,organism
18510,sequence
18518,organism
18517,sequence
18525,organism
18524,sequence
18532,organism
18531,sequence
18539,organism
18538,sequence
18546,organism
18545,sequence
18553,organism
18552,sequence
18560,organism
18559,sequence
18567,organism
18566,sequence
18574,organism
18573,sequence
18581,organism
18580,sequence
18588,organism
18587,sequence
18595,organism
18594,sequence
18602,organism
18601,sequence
18609,organism
18608,sequence
18616,organism
18615,sequence
18623,organism
18622,sequence
18630,organism
18629,sequence
18637,organism
18636,sequence
18644,organism
18643,sequence
18651,organism
18650,sequence
18658,organism
18657,sequence
18665,organism
18664,sequence
18672,organism
18671,sequence
18679,organism
18678,sequence
18686,organism
18685,sequence
18693,organism
18692,sequence
18700,organism
18699,sequence
18707,organism
18706,sequence
18714,organism
18713,sequence
18721,organism
18720,sequence
18728,organism
18727,sequence
18735,organism
18734,sequence
18742,organism
18741,sequence
18749,organism
18748,sequence
18756,organism
18755,sequence
18763,organism
18762,sequence
18770,organism
18769,sequence
18777,organism
18776,sequence
18784,organism
18783,sequence
18791,organism
18790,sequence
18798,organism
18797,sequence
18805,organism
18804,sequence
18812,organism
18811,sequence
18819,organism
18818,sequence
18826,organism
18825,sequence
18833,organism
18832,sequence
18840,organism
18839,sequence
18847,organism
18846,sequence
18854,organism
18853,sequence
18861,organism
18860,sequence
18868,organism
18867,sequence
18875,organism
18874,sequence
18882,organism
18881,sequence
18889,organism
18888,sequence
18896,organism
18895,sequence
18903,organism
18902,sequence
18910,organism
18909,sequence
18917,organism
18916,sequence
18924,organism
18923,sequence
18931,organism
18930,sequence
18938,organism
18937,sequence
18945,organism
18944,sequence
18952,organism
18951,sequence
18959,organism
18958,sequence
18966,organism
18965,sequence
18973,organism
18972,sequence
18980,organism
18979,sequence
18987,organism
18986,sequence
18994,organism
18993,sequence
19001,organism
19000,sequence
19008,organism
19007,sequence
19015,organism
19014,sequence
19022,organism
19021,sequence
19029,organism
19028,sequence
19036,organism
19035,sequence
19043,organism
19042,sequence
19050,organism
19049,sequence
19057,organism
19056,sequence
19064,organism
19063,sequence
19071,organism
19070,sequence
19078,organism
19077,sequence
19085,organism
19084,sequence
19092,organism
19091,sequence
19099,organism
19098,sequence
19106,organism
19105,sequence
19113,organism
19112,sequence
19120,organism
19119,sequence
19127,organism
19126,sequence
19134,organism
19133,sequence
19141,organism
19140,sequence
19148,organism
19147,sequence
19155,organism
19154,sequence
19162,organism
19161,sequence
19169,organism
19168,sequence
19176,organism
19175,sequence
19183,organism
19182,sequence
19190,organism
19189,sequence
19197,organism
19196,sequence
19204,organism
19203,sequence
19211,organism
19210,sequence
19218,organism
19217,sequence
19225,organism
19224,sequence
19232,organism
19231,sequence
19239,organism
19238,sequence
19246,organism
19245,sequence
19253,organism
19252,sequence
19260,organism
19259,sequence
19267,organism
19266,sequence
19274,organism
19273,sequence
19281,organism
19280,sequence
19288,organism
19287,sequence
19295,organism
19294,sequence
19302,organism
19301,sequence
19309,organism
19308,sequence
19316,organism
19315,sequence
19323,organism
19322,sequence
19330,organism
19329,sequence
19337,organism
19336,sequence
19344,organism
19343,sequence
19351,organism
19350,sequence
19358,organism
19357,sequence
19365,organism
19364,sequence
19372,organism
19371,sequence
19379,organism
19378,sequence
19386,organism
19385,sequence
19393,organism
19392,sequence
19400,organism
19399,sequence
19407,organism
19406,sequence
19414,organism
19413,sequence
19421,organism
19420,sequence
19428,organism
19427,sequence
19435,organism
19434,sequence
19442,organism
19441,sequence
19449,organism
19448,sequence
19456,organism
19455,sequence
19463,organism
19462,sequence
19470,organism
19469,sequence
19477,organism
19476,sequence
19484,organism
19483,sequence
19491,organism
19490,sequence
19498,organism
19497,sequence
19505,organism
19504,sequence
19512,organism
19511,sequence
19519,organism
19518,sequence
19526,organism
19525,sequence
19533,organism
19532,sequence
19540,organism
19539,sequence
19547,organism
19546,sequence
19554,organism
19553,sequence
19561,organism
19560,sequence
19568,organism
19567,sequence
19575,organism
19574,sequence
19582,organism
19581,sequence
19589,organism
19588,sequence
19596,organism
19595,sequence
19603,organism
19602,sequence
19610,organism
19609,sequence
19617,organism
19616,sequence
19624,organism
19623,sequence
19631,organism
19630,sequence
19638,organism
19637,sequence
19645,organism
19644,sequence
19652,organism
19651,sequence
19659,organism
19658,sequence
19666,organism
19665,sequence
19673,organism
19672,sequence
19680,organism
19679,sequence
19687,organism
19686,sequence
19694,organism
19693,sequence
19701,organism
19700,sequence
19708,organism
19707,sequence
19715,organism
19714,sequence
19722,organism
19721,sequence
19729,organism
19728,sequence
19736,organism
19735,sequence
19743,organism
19742,sequence
19750,organism
19749,sequence
19757,organism
19756,sequence
19764,organism
19763,sequence
19771,organism
19770,sequence
19778,organism
19777,sequence
19785,organism
19784,sequence
19792,organism
19791,sequence
19799,organism
19798,sequence
19806,organism
19805,sequence
19813,organism
19812,sequence
19820,organism
19819,sequence
19827,organism
19826,sequence
19834,organism
19833,sequence
19841,organism
19840,sequence
19848,organism
19847,sequence
19855,organism
19854,sequence
19862,organism
19861,sequence
19869,organism
19868,sequence
19876,organism
19875,sequence
19883,organism
19882,sequence
19890,organism
19889,sequence
19897,organism
19896,sequence
19904,organism
19903,sequence
19911,organism
19910,sequence
19918,organism
19917,sequence
19925,organism
19924,sequence
19932,organism
19931,sequence
19939,organism
19938,sequence
19946,organism
19945,sequence
19953,organism
19952,sequence
19960,organism
19959,sequence
19967,organism
19966,sequence
19974,organism
19973,sequence
19981,organism
19980,sequence
19988,organism
19987,sequence
19995,organism
19994,sequence
20002,organism
20001,sequence
20009,organism
20008,sequence
20016,organism
20015,sequence
20023,organism
20022,sequence
20030,organism
20029,sequence
20037,organism
20036,sequence
20044,organism
20043,sequence
20051,organism
20050,sequence
20058,organism
20057,sequence
20065,organism
20064,sequence
20072,organism
20071,sequence
20079,organism
20078,sequence
20086,organism
20085,sequence
20093,organism
20092,sequence
20100,organism
20099,sequence
20107,organism
20106,sequence
20114,organism
20113,sequence
20121,organism
20120,sequence
20128,organism
20127,sequence
20135,organism
20134,sequence
20142,organism
20141,sequence
20149,organism
20148,sequence
20156,organism
20155,sequence
20163,organism
20162,sequence
20170,organism
20169,sequence
20177,organism
20176,sequence
20184,organism
20183,sequence
20191,organism
20190,sequence
20198,organism
20197,sequence
20205,organism
20204,sequence
20212,organism
20211,sequence
20219,organism
20218,sequence
20226,organism
20225,sequence
20233,organism
20232,sequence
20240,organism
20239,sequence
20247,organism
20246,sequence
20254,organism
20253,sequence
20261,organism
20260,sequence
20268,organism
20267,sequence
20275,organism
20274,sequence
20282,organism
20281,sequence
20289,organism
20288,sequence
20296,organism
20295,sequence
20303,organism
20302,sequence
20310,organism
