assertionID,geneticSequenceID,effectiveDate,type,value,valueNumeric,unit
72346,72340,,relativeAbundance,,0.3582211759889463,percentage
72353,72347,,reads,,1310.0,unit
72353,72347,,relativeAbundance,,2.6287801256195693,percentage
72360,72354,,reads,,37.0,unit
72360,72354,,relativeAbundance,,0.05941198195160332,percentage
72367,72361,,reads,,123.0,unit
72367,72361,,relativeAbundance,,0.19759670993445572,percentage
72374,72368,,reads,,891.0,unit
72374,72368,,relativeAbundance,,1.3362127142664326,percentage
72381,72375,,reads,,34.0,unit
72381,72375,,relativeAbundance,,0.0489166402900469,percentage
72388,72382,,reads,,86.0,unit
72388,72382,,relativeAbundance,,0.2557772953038099,percentage
72395,72389,,reads,,60.0,unit
72395,72389,,relativeAbundance,,0.07008199593524424,percentage
72402,72396,,reads,,34.0,unit
72402,72396,,relativeAbundance,,0.1606729360616228,percentage
72409,72403,,reads,,309.0,unit
72409,72403,,relativeAbundance,,1.2067012926153005,percentage
72416,72410,,reads,,36.0,unit
72416,72410,,relativeAbundance,,0.13596193065941536,percentage
72423,72417,,reads,,366.0,unit
72423,72417,,relativeAbundance,,1.1551571771241005,percentage
72430,72424,,reads,,1252.0,unit
72430,72424,,relativeAbundance,,2.0113096003084436,percentage
72437,72431,,reads,,11.0,unit
72437,72431,,relativeAbundance,,0.04206661822631841,percentage
72444,72438,,reads,,238.0,unit
72444,72438,,relativeAbundance,,0.25134119038567143,percentage
72451,72445,,reads,,158.0,unit
72451,72445,,relativeAbundance,,0.21232563764882953,percentage
72458,72452,,reads,,256.0,unit
72458,72452,,relativeAbundance,,0.2756778876181861,percentage
72465,72459,,reads,,16.0,unit
72465,72459,,relativeAbundance,,0.023283225890947192,percentage
72472,72466,,reads,,5.0,unit
72472,72466,,relativeAbundance,,0.030180479266010744,percentage
72479,72473,,reads,,408.0,unit
72479,72473,,relativeAbundance,,0.7485551784239978,percentage
72486,72480,,reads,,22.0,unit
72486,72480,,relativeAbundance,,0.03318600757244355,percentage
72493,72487,,reads,,29.0,unit
72493,72487,,relativeAbundance,,0.05412265312978239,percentage
72500,72494,,reads,,265.0,unit
72500,72494,,relativeAbundance,,0.2854834365741988,percentage
72507,72501,,reads,,1021.0,unit
72507,72501,,relativeAbundance,,1.372053645819335,percentage
72514,72508,,reads,,220.0,unit
72514,72508,,relativeAbundance,,0.42045715159391484,percentage
72521,72515,,reads,,140.0,unit
72521,72515,,relativeAbundance,,0.17844396859386152,percentage
72528,72522,,reads,,3.0,unit
72528,72522,,relativeAbundance,,0.008922463789667786,percentage
72535,72529,,reads,,13.0,unit
72535,72529,,relativeAbundance,,0.03587295455172604,percentage
72542,72536,,reads,,35.0,unit
72542,72536,,relativeAbundance,,0.14079407860332274,percentage
72549,72543,,reads,,277.0,unit
72549,72543,,relativeAbundance,,0.4447870000160573,percentage
72556,72550,,reads,,224.0,unit
72556,72550,,relativeAbundance,,0.3273465928188341,percentage
72563,72557,,reads,,28.0,unit
72563,72557,,relativeAbundance,,0.04343374802221326,percentage
72570,72564,,reads,,51.0,unit
72570,72564,,relativeAbundance,,0.09517766497461928,percentage
72577,72571,,reads,,628.0,unit
72577,72571,,relativeAbundance,,1.1569852060649606,percentage
72584,72578,,reads,,26.0,unit
72584,72578,,relativeAbundance,,0.055186466580349376,percentage
72591,72585,,reads,,29.0,unit
72591,72585,,relativeAbundance,,0.03336209375898763,percentage
72598,72592,,reads,,91.0,unit
72598,72592,,relativeAbundance,,0.15194015895278168,percentage
72605,72599,,reads,,37.0,unit
72605,72599,,relativeAbundance,,0.08365741159446505,percentage
72612,72606,,reads,,3.0,unit
72612,72606,,relativeAbundance,,0.00577878799553107,percentage
72619,72613,,reads,,181.0,unit
72619,72613,,relativeAbundance,,0.20152760148751864,percentage
72626,72620,,reads,,8.0,unit
72626,72620,,relativeAbundance,,0.031927205970387514,percentage
72633,72627,,reads,,22.0,unit
72633,72627,,relativeAbundance,,0.04795744866373109,percentage
72640,72634,,reads,,47.0,unit
72640,72634,,relativeAbundance,,0.12155067628727338,percentage
72647,72641,,reads,,12.0,unit
72647,72641,,relativeAbundance,,0.03311349650928558,percentage
72654,72648,,reads,,75.0,unit
72654,72648,,relativeAbundance,,0.19912385503783353,percentage
72661,72655,,reads,,4.0,unit
72661,72655,,relativeAbundance,,0.012958823338840833,percentage
72668,72662,,reads,,26.0,unit
72668,72662,,relativeAbundance,,0.0746161572679007,percentage
72675,72669,,reads,,33.0,unit
72675,72669,,relativeAbundance,,0.13274870268313288,percentage
72682,72676,,reads,,25.0,unit
72682,72676,,relativeAbundance,,0.07630093087135663,percentage
72689,72683,,reads,,20.0,unit
72689,72683,,relativeAbundance,,0.07553440592189742,percentage
72696,72690,,reads,,4.0,unit
72696,72690,,relativeAbundance,,0.020469781485082647,percentage
72703,72697,,reads,,14.0,unit
72703,72697,,relativeAbundance,,0.028093833403567917,percentage
72710,72704,,reads,,164.0,unit
72710,72704,,relativeAbundance,,0.3139777535274635,percentage
72717,72711,,reads,,30.0,unit
72717,72711,,relativeAbundance,,0.04238186056367874,percentage
72724,72718,,reads,,107.0,unit
72724,72718,,relativeAbundance,,0.19200057420732472,percentage
72731,72725,,reads,,18.0,unit
72731,72725,,relativeAbundance,,0.02890312635483405,percentage
72738,72732,,reads,,41.0,unit
72738,72732,,relativeAbundance,,0.05991611743559017,percentage
72745,72739,,reads,,46.0,unit
72745,72739,,relativeAbundance,,0.11950535176140496,percentage
72752,72746,,reads,,106.0,unit
72752,72746,,relativeAbundance,,0.23297727372631763,percentage
72759,72753,,reads,,73.0,unit
72759,72753,,relativeAbundance,,0.17193866735756178,percentage
72766,72760,,reads,,26.0,unit
72766,72760,,relativeAbundance,,0.08486470607435453,percentage
72773,72767,,reads,,4.0,unit
72773,72767,,relativeAbundance,,0.007048209754722301,percentage
72780,72774,,reads,,26.0,unit
72780,72774,,relativeAbundance,,0.04770204568388221,percentage
72787,72781,,reads,,313.0,unit
72787,72781,,relativeAbundance,,0.664360155371129,percentage
72794,72788,,reads,,30.0,unit
72794,72788,,relativeAbundance,,0.04499032707967787,percentage
72801,72795,,reads,,7.0,unit
72801,72795,,relativeAbundance,,0.012752081321844315,percentage
72808,72802,,reads,,15.0,unit
72808,72802,,relativeAbundance,,0.06547930853850184,percentage
72815,72809,,reads,,4.0,unit
72815,72809,,relativeAbundance,,0.004922955742627874,percentage
72822,72816,,reads,,51.0,unit
72822,72816,,relativeAbundance,,0.09746961241495299,percentage
72829,72823,,reads,,31.0,unit
72829,72823,,relativeAbundance,,0.047018853043333184,percentage
72836,72830,,reads,,33.0,unit
72836,72830,,relativeAbundance,,0.05296525158494503,percentage
72843,72837,,reads,,9.0,unit
72843,72837,,relativeAbundance,,0.02985272654902481,percentage
72850,72844,,reads,,74.0,unit
72850,72844,,relativeAbundance,,0.0864344616534679,percentage
72857,72851,,reads,,14.0,unit
72857,72851,,relativeAbundance,,0.043532338308457715,percentage
72864,72858,,reads,,22.0,unit
72864,72858,,relativeAbundance,,0.03532604332257495,percentage
72871,72865,,reads,,32.0,unit
72871,72865,,relativeAbundance,,0.04809065087690296,percentage
72878,72872,,reads,,19.0,unit
72878,72872,,relativeAbundance,,0.05956299570519452,percentage
72885,72879,,reads,,7.0,unit
72885,72879,,relativeAbundance,,0.022848190096941605,percentage
72892,72886,,reads,,1211.0,unit
72892,72886,,relativeAbundance,,1.6941564891369734,percentage
72899,72893,,reads,,61.0,unit
72899,72893,,relativeAbundance,,0.24549259497746298,percentage
72906,72900,,reads,,79.0,unit
72906,72900,,relativeAbundance,,3.227124183006536,percentage
72913,72907,,reads,,525.0,unit
72913,72907,,relativeAbundance,,1.3883012481489316,percentage
72920,72914,,reads,,15.0,unit
72920,72914,,relativeAbundance,,0.020157497245142042,percentage
72927,72921,,reads,,19.0,unit
72927,72921,,relativeAbundance,,0.05799401745925157,percentage
72934,72928,,reads,,17.0,unit
72934,72928,,relativeAbundance,,0.12843759443940767,percentage
72941,72935,,reads,,30.0,unit
72941,72935,,relativeAbundance,,0.05695733895312411,percentage
72948,72942,,reads,,20.0,unit
72948,72942,,relativeAbundance,,0.030100535789537055,percentage
72955,72949,,reads,,29.0,unit
72955,72949,,relativeAbundance,,0.09091194081319164,percentage
72962,72956,,reads,,48.0,unit
72962,72956,,relativeAbundance,,0.08806531510870562,percentage
72969,72963,,reads,,505.0,unit
72969,72963,,relativeAbundance,,0.761769719276545,percentage
72976,72970,,reads,,84.0,unit
72976,72970,,relativeAbundance,,0.1605381851540402,percentage
72983,72977,,reads,,115.0,unit
72983,72977,,relativeAbundance,,0.12388903851333154,percentage
72990,72984,,reads,,1378.0,unit
72990,72984,,relativeAbundance,,4.49782942194079,percentage
72997,72991,,reads,,1264.0,unit
72997,72991,,relativeAbundance,,3.268937336747097,percentage
73004,72998,,reads,,11.0,unit
73004,72998,,relativeAbundance,,0.08609893550407013,percentage
73011,73005,,reads,,3.0,unit
73011,73005,,relativeAbundance,,0.0042381860563678745,percentage
73018,73012,,reads,,111.0,unit
73018,73012,,relativeAbundance,,0.28837160968512937,percentage
73025,73019,,reads,,537.0,unit
73025,73019,,relativeAbundance,,0.7216384013760851,percentage
73032,73026,,reads,,527.0,unit
73032,73026,,relativeAbundance,,1.5124121107762951,percentage
73039,73033,,reads,,1065.0,unit
73039,73033,,relativeAbundance,,3.2504196551197926,percentage
73046,73040,,reads,,181.0,unit
73046,73040,,relativeAbundance,,0.2906369927902757,percentage
73053,73047,,reads,,625.0,unit
73053,73047,,relativeAbundance,,0.9133554487132648,percentage
73060,73054,,reads,,120.0,unit
73060,73054,,relativeAbundance,,0.6378568011481422,percentage
73067,73061,,reads,,54.0,unit
73067,73061,,relativeAbundance,,0.0901622921258265,percentage
73074,73068,,reads,,8.0,unit
73074,73068,,relativeAbundance,,0.013269198872118096,percentage
73081,73075,,reads,,164.0,unit
73081,73075,,relativeAbundance,,0.4706557612282967,percentage
73088,73082,,reads,,78.0,unit
73088,73082,,relativeAbundance,,0.6105197244834064,percentage
73095,73089,,reads,,7.0,unit
73095,73089,,relativeAbundance,,0.011240104693546573,percentage
73102,73096,,reads,,114.0,unit
73102,73096,,relativeAbundance,,0.1665960338452995,percentage
73109,73103,,reads,,29.0,unit
73109,73103,,relativeAbundance,,0.07534033045827704,percentage
73116,73110,,reads,,262.0,unit
73116,73110,,relativeAbundance,,0.4064157850649955,percentage
73123,73117,,reads,,6.0,unit
73123,73117,,relativeAbundance,,0.012851543256152677,percentage
73130,73124,,reads,,41.0,unit
73130,73124,,relativeAbundance,,0.07553565835774424,percentage
73137,73131,,reads,,136.0,unit
73137,73131,,relativeAbundance,,0.24951839280799926,percentage
73144,73138,,reads,,20.0,unit
73144,73138,,relativeAbundance,,0.04245112813873029,percentage
73151,73145,,reads,,462.0,unit
73151,73145,,relativeAbundance,,0.5909666525960321,percentage
73158,73152,,reads,,22.0,unit
73158,73152,,relativeAbundance,,0.04974224473184408,percentage
73165,73159,,reads,,11.0,unit
73165,73159,,relativeAbundance,,0.021022857579695742,percentage
73172,73166,,reads,,7.0,unit
73172,73166,,relativeAbundance,,0.013302673837441326,percentage
73179,73173,,reads,,33.0,unit
73179,73173,,relativeAbundance,,0.06356666795084177,percentage
73186,73180,,reads,,373.0,unit
73186,73180,,relativeAbundance,,1.0676971518534422,percentage
73193,73187,,reads,,225.0,unit
73193,73187,,relativeAbundance,,0.6049850770347664,percentage
73200,73194,,reads,,13.0,unit
73200,73194,,relativeAbundance,,0.01447435811788808,percentage
73207,73201,,reads,,29.0,unit
73207,73201,,relativeAbundance,,0.0832257138757354,percentage
73214,73208,,reads,,38.0,unit
73214,73208,,relativeAbundance,,0.1347422168640522,percentage
73221,73215,,reads,,5.0,unit
73221,73215,,relativeAbundance,,0.010033511929845685,percentage
73228,73222,,reads,,221.0,unit
73228,73222,,relativeAbundance,,0.3122130394857668,percentage
73235,73229,,reads,,11.0,unit
73235,73229,,relativeAbundance,,0.02526760692791841,percentage
73242,73236,,reads,,281.0,unit
73242,73236,,relativeAbundance,,0.41064460974148387,percentage
73249,73243,,reads,,47.0,unit
73249,73243,,relativeAbundance,,0.07073625910541208,percentage
73256,73250,,reads,,10.0,unit
73256,73250,,relativeAbundance,,0.03411339291805963,percentage
73263,73257,,reads,,153.0,unit
73263,73257,,relativeAbundance,,0.33627851773704337,percentage
73270,73264,,reads,,102.0,unit
73270,73264,,relativeAbundance,,0.21650075350752446,percentage
73277,73271,,reads,,29.0,unit
73277,73271,,relativeAbundance,,0.03336209375898763,percentage
73284,73278,,reads,,63.0,unit
73284,73278,,relativeAbundance,,0.10518934081346423,percentage
73291,73285,,reads,,438.0,unit
73291,73285,,relativeAbundance,,0.79791594556683,percentage
73298,73292,,reads,,10.0,unit
73298,73292,,relativeAbundance,,0.01658649859014762,percentage
73305,73299,,reads,,1306.0,unit
73305,73299,,relativeAbundance,,2.4373856892239933,percentage
73312,73306,,reads,,12.0,unit
73312,73306,,relativeAbundance,,0.019260091485434557,percentage
73319,73313,,reads,,56.0,unit
73319,73313,,relativeAbundance,,0.1337824601638835,percentage
73326,73320,,reads,,90.0,unit
73326,73320,,relativeAbundance,,0.10512299390286635,percentage
73333,73327,,reads,,1375.0,unit
73333,73327,,relativeAbundance,,3.022110862015913,percentage
73340,73334,,reads,,3037.0,unit
73340,73334,,relativeAbundance,,3.207240315971782,percentage
73347,73341,,reads,,133.0,unit
73347,73341,,relativeAbundance,,0.5595052795422994,percentage
73354,73348,,reads,,1019.0,unit
73354,73348,,relativeAbundance,,1.4828504489296992,percentage
73361,73355,,reads,,410.0,unit
73361,73355,,relativeAbundance,,0.7914752326165013,percentage
73368,73362,,reads,,13.0,unit
73368,73362,,relativeAbundance,,0.04146465935187548,percentage
73375,73369,,reads,,38.0,unit
73375,73369,,relativeAbundance,,0.1872474623041293,percentage
73382,73376,,reads,,429.0,unit
73382,73376,,relativeAbundance,,0.767139944923286,percentage
73389,73383,,reads,,281.0,unit
73389,73383,,relativeAbundance,,0.8868829693220553,percentage
73396,73390,,reads,,656.0,unit
73396,73390,,relativeAbundance,,2.00231976069837,percentage
73403,73397,,reads,,3.0,unit
73403,73397,,relativeAbundance,,0.011113580795732384,percentage
73410,73404,,reads,,178.0,unit
73410,73404,,relativeAbundance,,0.5293995181869554,percentage
73417,73411,,reads,,145.0,unit
73417,73411,,relativeAbundance,,0.3834355828220859,percentage
73424,73418,,reads,,45.0,unit
73424,73418,,relativeAbundance,,0.048223241459128124,percentage
73431,73425,,reads,,1159.0,unit
73431,73425,,relativeAbundance,,1.7482992171119123,percentage
73438,73432,,reads,,27.0,unit
73438,73432,,relativeAbundance,,0.03945695538441304,percentage
73445,73439,,reads,,247.0,unit
73445,73439,,relativeAbundance,,0.3831477057673813,percentage
73452,73446,,reads,,9.0,unit
73452,73446,,relativeAbundance,,0.019103007662428628,percentage
73459,73453,,reads,,86.0,unit
73459,73453,,relativeAbundance,,0.19444695667902687,percentage
73466,73460,,reads,,1074.0,unit
73466,73460,,relativeAbundance,,1.1958046629701382,percentage
73473,73467,,reads,,198.0,unit
73473,73467,,relativeAbundance,,0.20909897351413,percentage
73480,73474,,reads,,115.0,unit
73480,73474,,relativeAbundance,,0.15454081221275567,percentage
73487,73481,,reads,,7.0,unit
73487,73481,,relativeAbundance,,0.01328626200508674,percentage
73494,73488,,reads,,855.0,unit
73494,73488,,relativeAbundance,,0.9207210699748013,percentage
73501,73495,,reads,,228.0,unit
73501,73495,,relativeAbundance,,0.33001867210907987,percentage
73508,73502,,reads,,21.0,unit
73508,73502,,relativeAbundance,,0.06803382252891438,percentage
73515,73509,,reads,,61.0,unit
73515,73509,,relativeAbundance,,0.24538396556579106,percentage
73522,73516,,reads,,28.0,unit
73522,73516,,relativeAbundance,,0.04496041877418629,percentage
73529,73523,,reads,,244.0,unit
73529,73523,,relativeAbundance,,0.5604814627647356,percentage
73536,73530,,reads,,26.0,unit
73536,73530,,relativeAbundance,,0.03799558666647182,percentage
73543,73537,,reads,,4.0,unit
73543,73537,,relativeAbundance,,0.0074649148999701405,percentage
73550,73544,,reads,,143.0,unit
73550,73544,,relativeAbundance,,0.30352556619192156,percentage
73557,73551,,reads,,593.0,unit
73557,73551,,relativeAbundance,,1.0802834605505256,percentage
73564,73558,,reads,,10.0,unit
73564,73558,,relativeAbundance,,0.05374899220639613,percentage
73571,73565,,reads,,20.0,unit
73571,73565,,relativeAbundance,,0.03317299718029524,percentage
73578,73572,,reads,,191.0,unit
73578,73572,,relativeAbundance,,0.45629374805895984,percentage
73585,73579,,reads,,1369.0,unit
73585,73579,,relativeAbundance,,4.670123490482363,percentage
73592,73586,,reads,,22.0,unit
73592,73586,,relativeAbundance,,0.03201443560005239,percentage
73599,73593,,reads,,187.0,unit
73599,73593,,relativeAbundance,,0.5366623618883628,percentage
73606,73600,,reads,,1178.0,unit
73606,73600,,relativeAbundance,,2.363895410671643,percentage
73613,73607,,reads,,115.0,unit
73613,73607,,relativeAbundance,,0.18465886282255087,percentage
73620,73614,,reads,,302.0,unit
73620,73614,,relativeAbundance,,0.48515614959516773,percentage
73627,73621,,reads,,99.0,unit
73627,73621,,relativeAbundance,,0.14846807936293696,percentage
73634,73628,,reads,,94.0,unit
73634,73628,,relativeAbundance,,0.24857203300190395,percentage
73641,73635,,reads,,233.0,unit
73641,73635,,relativeAbundance,,0.7111246757210438,percentage
73648,73642,,reads,,176.0,unit
73648,73642,,relativeAbundance,,0.31581402860270236,percentage
