digitalEntityID,digitalEntityType,accessURI,webStatement
47021,sequence,,
47028,sequence,,
47035,sequence,,
47042,sequence,,
47049,sequence,,
47056,sequence,,
47063,sequence,,
47070,sequence,,
47077,sequence,,
47084,sequence,,
47091,sequence,,
47098,sequence,,
47105,sequence,,
47112,sequence,,
47119,sequence,,
47126,sequence,,
47133,sequence,,
47140,sequence,,
47147,sequence,,
47154,sequence,,
47161,sequence,,
47168,sequence,,
47175,sequence,,
47182,sequence,,
47189,sequence,,
47196,sequence,,
47203,sequence,,
47210,sequence,,
47217,sequence,,
47224,sequence,,
47231,sequence,,
47238,sequence,,
47245,sequence,,
47252,sequence,,
47259,sequence,,
47266,sequence,,
47273,sequence,,
47280,sequence,,
47287,sequence,,
47294,sequence,,
47301,sequence,,
47308,sequence,,
47315,sequence,,
47322,sequence,,
47329,sequence,,
47336,sequence,,
47343,sequence,,
47350,sequence,,
47357,sequence,,
47364,sequence,,
47371,sequence,,
47378,sequence,,
47385,sequence,,
47392,sequence,,
47399,sequence,,
47406,sequence,,
47413,sequence,,
47420,sequence,,
47427,sequence,,
47434,sequence,,
47441,sequence,,
47448,sequence,,
47455,sequence,,
47462,sequence,,
47469,sequence,,
47476,sequence,,
47483,sequence,,
47490,sequence,,
47497,sequence,,
47504,sequence,,
47511,sequence,,
47518,sequence,,
47525,sequence,,
47532,sequence,,
47539,sequence,,
47546,sequence,,
47553,sequence,,
47560,sequence,,
47567,sequence,,
47574,sequence,,
47581,sequence,,
47588,sequence,,
47595,sequence,,
47602,sequence,,
47609,sequence,,
47616,sequence,,
47623,sequence,,
47630,sequence,,
47637,sequence,,
47644,sequence,,
47651,sequence,,
47658,sequence,,
47665,sequence,,
47672,sequence,,
47679,sequence,,
47686,sequence,,
47693,sequence,,
47700,sequence,,
47707,sequence,,
47714,sequence,,
47721,sequence,,
47728,sequence,,
47735,sequence,,
47742,sequence,,
47749,sequence,,
47756,sequence,,
47763,sequence,,
47770,sequence,,
47777,sequence,,
47784,sequence,,
47791,sequence,,
47798,sequence,,
47805,sequence,,
47812,sequence,,
47819,sequence,,
47826,sequence,,
47833,sequence,,
47840,sequence,,
47847,sequence,,
47854,sequence,,
47861,sequence,,
47868,sequence,,
47875,sequence,,
47882,sequence,,
47889,sequence,,
47896,sequence,,
47903,sequence,,
47910,sequence,,
47917,sequence,,
47924,sequence,,
47931,sequence,,
47938,sequence,,
47945,sequence,,
47952,sequence,,
47959,sequence,,
47966,sequence,,
47973,sequence,,
47980,sequence,,
47987,sequence,,
47994,sequence,,
48001,sequence,,
48008,sequence,,
48015,sequence,,
48022,sequence,,
48029,sequence,,
48036,sequence,,
48043,sequence,,
48050,sequence,,
48057,sequence,,
48064,sequence,,
48071,sequence,,
48078,sequence,,
48085,sequence,,
48092,sequence,,
48099,sequence,,
48106,sequence,,
48113,sequence,,
48120,sequence,,
48127,sequence,,
48134,sequence,,
48141,sequence,,
48148,sequence,,
48155,sequence,,
48162,sequence,,
48169,sequence,,
48176,sequence,,
48183,sequence,,
48190,sequence,,
48197,sequence,,
48204,sequence,,
48211,sequence,,
48218,sequence,,
48225,sequence,,
48232,sequence,,
48239,sequence,,
48246,sequence,,
48253,sequence,,
48260,sequence,,
48267,sequence,,
48274,sequence,,
48281,sequence,,
48288,sequence,,
48295,sequence,,
48302,sequence,,
48309,sequence,,
48316,sequence,,
48323,sequence,,
48330,sequence,,
48337,sequence,,
48344,sequence,,
48351,sequence,,
48358,sequence,,
48365,sequence,,
48372,sequence,,
48379,sequence,,
48386,sequence,,
48393,sequence,,
48400,sequence,,
48407,sequence,,
48414,sequence,,
48421,sequence,,
48428,sequence,,
48435,sequence,,
48442,sequence,,
48449,sequence,,
48456,sequence,,
48463,sequence,,
48470,sequence,,
48477,sequence,,
48484,sequence,,
48491,sequence,,
48498,sequence,,
48505,sequence,,
48512,sequence,,
48519,sequence,,
48526,sequence,,
48533,sequence,,
48540,sequence,,
48547,sequence,,
48554,sequence,,
48561,sequence,,
48568,sequence,,
48575,sequence,,
48582,sequence,,
48589,sequence,,
48596,sequence,,
48603,sequence,,
48610,sequence,,
48617,sequence,,
48624,sequence,,
48631,sequence,,
48638,sequence,,
48645,sequence,,
48652,sequence,,
48659,sequence,,
48666,sequence,,
48673,sequence,,
48680,sequence,,
48687,sequence,,
48694,sequence,,
48701,sequence,,
48708,sequence,,
48715,sequence,,
48722,sequence,,
48729,sequence,,
48736,sequence,,
48743,sequence,,
48750,sequence,,
48757,sequence,,
48764,sequence,,
48771,sequence,,
48778,sequence,,
48785,sequence,,
48792,sequence,,
48799,sequence,,
48806,sequence,,
48813,sequence,,
48820,sequence,,
48827,sequence,,
48834,sequence,,
48841,sequence,,
48848,sequence,,
48855,sequence,,
48862,sequence,,
48869,sequence,,
48876,sequence,,
48883,sequence,,
48890,sequence,,
48897,sequence,,
48904,sequence,,
48911,sequence,,
48918,sequence,,
48925,sequence,,
48932,sequence,,
48939,sequence,,
48946,sequence,,
48953,sequence,,
48960,sequence,,
48967,sequence,,
48974,sequence,,
48981,sequence,,
48988,sequence,,
48995,sequence,,
49002,sequence,,
49009,sequence,,
49016,sequence,,
49023,sequence,,
49030,sequence,,
49037,sequence,,
49044,sequence,,
49051,sequence,,
49058,sequence,,
49065,sequence,,
49072,sequence,,
49079,sequence,,
49086,sequence,,
49093,sequence,,
49100,sequence,,
49107,sequence,,
49114,sequence,,
49121,sequence,,
49128,sequence,,
49135,sequence,,
49142,sequence,,
49149,sequence,,
49156,sequence,,
49163,sequence,,
49170,sequence,,
49177,sequence,,
49184,sequence,,
49191,sequence,,
49198,sequence,,
49205,sequence,,
49212,sequence,,
49219,sequence,,
49226,sequence,,
49233,sequence,,
49240,sequence,,
49247,sequence,,
49254,sequence,,
49261,sequence,,
49268,sequence,,
49275,sequence,,
49282,sequence,,
49289,sequence,,
49296,sequence,,
49303,sequence,,
49310,sequence,,
49317,sequence,,
49324,sequence,,
49331,sequence,,
49338,sequence,,
49345,sequence,,
49352,sequence,,
49359,sequence,,
49366,sequence,,
49373,sequence,,
49380,sequence,,
49387,sequence,,
49394,sequence,,
49401,sequence,,
49408,sequence,,
49415,sequence,,
49422,sequence,,
49429,sequence,,
49436,sequence,,
49443,sequence,,
49450,sequence,,
49457,sequence,,
49464,sequence,,
49471,sequence,,
49478,sequence,,
49485,sequence,,
49492,sequence,,
49499,sequence,,
49506,sequence,,
49513,sequence,,
49520,sequence,,
49527,sequence,,
49534,sequence,,
49541,sequence,,
49548,sequence,,
49555,sequence,,
49562,sequence,,
49569,sequence,,
49576,sequence,,
49583,sequence,,
49590,sequence,,
49597,sequence,,
49604,sequence,,
49611,sequence,,
49618,sequence,,
49625,sequence,,
49632,sequence,,
49639,sequence,,
49646,sequence,,
49653,sequence,,
49660,sequence,,
49667,sequence,,
49674,sequence,,
49681,sequence,,
49688,sequence,,
49695,sequence,,
49702,sequence,,
49709,sequence,,
49716,sequence,,
49723,sequence,,
49730,sequence,,
49737,sequence,,
49744,sequence,,
49751,sequence,,
49758,sequence,,
49765,sequence,,
49772,sequence,,
49779,sequence,,
49786,sequence,,
49793,sequence,,
49800,sequence,,
49807,sequence,,
49814,sequence,,
49821,sequence,,
49828,sequence,,
49835,sequence,,
49842,sequence,,
49849,sequence,,
49856,sequence,,
49863,sequence,,
49870,sequence,,
49877,sequence,,
49884,sequence,,
49891,sequence,,
49898,sequence,,
49905,sequence,,
49912,sequence,,
49919,sequence,,
49926,sequence,,
49933,sequence,,
49940,sequence,,
49947,sequence,,
49954,sequence,,
49961,sequence,,
49968,sequence,,
49975,sequence,,
49982,sequence,,
49989,sequence,,
49996,sequence,,
50003,sequence,,
50010,sequence,,
50017,sequence,,
50024,sequence,,
50031,sequence,,
50038,sequence,,
50045,sequence,,
50052,sequence,,
50059,sequence,,
50066,sequence,,
50073,sequence,,
50080,sequence,,
50087,sequence,,
50094,sequence,,
50101,sequence,,
50108,sequence,,
50115,sequence,,
50122,sequence,,
50129,sequence,,
50136,sequence,,
50143,sequence,,
50150,sequence,,
50157,sequence,,
50164,sequence,,
50171,sequence,,
50178,sequence,,
50185,sequence,,
50192,sequence,,
50199,sequence,,
50206,sequence,,
50213,sequence,,
50220,sequence,,
50227,sequence,,
50234,sequence,,
50241,sequence,,
50248,sequence,,
50255,sequence,,
50262,sequence,,
50269,sequence,,
50276,sequence,,
50283,sequence,,
50290,sequence,,
50297,sequence,,
50304,sequence,,
50311,sequence,,
50318,sequence,,
50325,sequence,,
50332,sequence,,
50339,sequence,,
50346,sequence,,
50353,sequence,,
50360,sequence,,
50367,sequence,,
50374,sequence,,
50381,sequence,,
50388,sequence,,
50395,sequence,,
50402,sequence,,
50409,sequence,,
50416,sequence,,
50423,sequence,,
50430,sequence,,
50437,sequence,,
50444,sequence,,
50451,sequence,,
50458,sequence,,
50465,sequence,,
50472,sequence,,
50479,sequence,,
50486,sequence,,
50493,sequence,,
50500,sequence,,
50507,sequence,,
50514,sequence,,
50521,sequence,,
50528,sequence,,
50535,sequence,,
50542,sequence,,
50549,sequence,,
50556,sequence,,
50563,sequence,,
50570,sequence,,
50577,sequence,,
50584,sequence,,
50591,sequence,,
50598,sequence,,
50605,sequence,,
50612,sequence,,
50619,sequence,,
50626,sequence,,
50633,sequence,,
50640,sequence,,
50647,sequence,,
50654,sequence,,
50661,sequence,,
50668,sequence,,
50675,sequence,,
50682,sequence,,
50689,sequence,,
50696,sequence,,
50703,sequence,,
50710,sequence,,
50717,sequence,,
50724,sequence,,
50731,sequence,,
50738,sequence,,
50745,sequence,,
50752,sequence,,
50759,sequence,,
50766,sequence,,
50773,sequence,,
50780,sequence,,
50787,sequence,,
50794,sequence,,
50801,sequence,,
50808,sequence,,
50815,sequence,,
50822,sequence,,
50829,sequence,,
50836,sequence,,
50843,sequence,,
50850,sequence,,
50857,sequence,,
50864,sequence,,
50871,sequence,,
50878,sequence,,
50885,sequence,,
50892,sequence,,
50899,sequence,,
50906,sequence,,
50913,sequence,,
50920,sequence,,
50927,sequence,,
50934,sequence,,
50941,sequence,,
50948,sequence,,
50955,sequence,,
50962,sequence,,
50969,sequence,,
50976,sequence,,
50983,sequence,,
50990,sequence,,
50997,sequence,,
51004,sequence,,
51011,sequence,,
51018,sequence,,
51025,sequence,,
51032,sequence,,
51039,sequence,,
51046,sequence,,
51053,sequence,,
51060,sequence,,
51067,sequence,,
51074,sequence,,
51081,sequence,,
51088,sequence,,
51095,sequence,,
51102,sequence,,
51109,sequence,,
51116,sequence,,
51123,sequence,,
51130,sequence,,
51137,sequence,,
51144,sequence,,
51151,sequence,,
51158,sequence,,
51165,sequence,,
51172,sequence,,
51179,sequence,,
51186,sequence,,
51193,sequence,,
51200,sequence,,
51207,sequence,,
51214,sequence,,
51221,sequence,,
51228,sequence,,
51235,sequence,,
51242,sequence,,
51249,sequence,,
51256,sequence,,
51263,sequence,,
51270,sequence,,
51277,sequence,,
51284,sequence,,
51291,sequence,,
51298,sequence,,
51305,sequence,,
51312,sequence,,
51319,sequence,,
51326,sequence,,
51333,sequence,,
51340,sequence,,
51347,sequence,,
51354,sequence,,
51361,sequence,,
51368,sequence,,
51375,sequence,,
51382,sequence,,
51389,sequence,,
51396,sequence,,
51403,sequence,,
51410,sequence,,
51417,sequence,,
51424,sequence,,
51431,sequence,,
51438,sequence,,
51445,sequence,,
51452,sequence,,
51459,sequence,,
51466,sequence,,
51473,sequence,,
51480,sequence,,
51487,sequence,,
51494,sequence,,
51501,sequence,,
51508,sequence,,
51515,sequence,,
51522,sequence,,
51529,sequence,,
51536,sequence,,
51543,sequence,,
51550,sequence,,
51557,sequence,,
51564,sequence,,
51571,sequence,,
51578,sequence,,
51585,sequence,,
51592,sequence,,
51599,sequence,,
51606,sequence,,
51613,sequence,,
51620,sequence,,
51627,sequence,,
51634,sequence,,
51641,sequence,,
51648,sequence,,
51655,sequence,,
51662,sequence,,
51669,sequence,,
51676,sequence,,
51683,sequence,,
51690,sequence,,
51697,sequence,,
51704,sequence,,
51711,sequence,,
51718,sequence,,
51725,sequence,,
51732,sequence,,
51739,sequence,,
51746,sequence,,
51753,sequence,,
51760,sequence,,
51767,sequence,,
51774,sequence,,
51781,sequence,,
51788,sequence,,
51795,sequence,,
51802,sequence,,
51809,sequence,,
51816,sequence,,
51823,sequence,,
51830,sequence,,
51837,sequence,,
51844,sequence,,
51851,sequence,,
51858,sequence,,
51865,sequence,,
51872,sequence,,
51879,sequence,,
51886,sequence,,
51893,sequence,,
51900,sequence,,
51907,sequence,,
51914,sequence,,
51921,sequence,,
51928,sequence,,
51935,sequence,,
51942,sequence,,
51949,sequence,,
51956,sequence,,
51963,sequence,,
51970,sequence,,
51977,sequence,,
51984,sequence,,
51991,sequence,,
51998,sequence,,
52005,sequence,,
52012,sequence,,
52019,sequence,,
52026,sequence,,
52033,sequence,,
52040,sequence,,
52047,sequence,,
52054,sequence,,
52061,sequence,,
52068,sequence,,
52075,sequence,,
52082,sequence,,
52089,sequence,,
52096,sequence,,
52103,sequence,,
52110,sequence,,
52117,sequence,,
52124,sequence,,
52131,sequence,,
52138,sequence,,
52145,sequence,,
52152,sequence,,
52159,sequence,,
52166,sequence,,
52173,sequence,,
52180,sequence,,
52187,sequence,,
52194,sequence,,
52201,sequence,,
52208,sequence,,
52215,sequence,,
52222,sequence,,
52229,sequence,,
52236,sequence,,
52243,sequence,,
52250,sequence,,
52257,sequence,,
52264,sequence,,
52271,sequence,,
52278,sequence,,
52285,sequence,,
52292,sequence,,
52299,sequence,,
52306,sequence,,
52313,sequence,,
52320,sequence,,
52327,sequence,,
52334,sequence,,
52341,sequence,,
52348,sequence,,
52355,sequence,,
52362,sequence,,
52369,sequence,,
52376,sequence,,
52383,sequence,,
52390,sequence,,
52397,sequence,,
52404,sequence,,
52411,sequence,,
52418,sequence,,
52425,sequence,,
52432,sequence,,
52439,sequence,,
52446,sequence,,
52453,sequence,,
52460,sequence,,
52467,sequence,,
52474,sequence,,
52481,sequence,,
52488,sequence,,
52495,sequence,,
52502,sequence,,
52509,sequence,,
52516,sequence,,
52523,sequence,,
52530,sequence,,
52537,sequence,,
52544,sequence,,
52551,sequence,,
52558,sequence,,
52565,sequence,,
52572,sequence,,
52579,sequence,,
52586,sequence,,
52593,sequence,,
52600,sequence,,
52607,sequence,,
52614,sequence,,
52621,sequence,,
52628,sequence,,
52635,sequence,,
52642,sequence,,
52649,sequence,,
52656,sequence,,
52663,sequence,,
52670,sequence,,
52677,sequence,,
52684,sequence,,
52691,sequence,,
52698,sequence,,
52705,sequence,,
52712,sequence,,
52719,sequence,,
52726,sequence,,
52733,sequence,,
52740,sequence,,
52747,sequence,,
52754,sequence,,
52761,sequence,,
52768,sequence,,
52775,sequence,,
52782,sequence,,
52789,sequence,,
52796,sequence,,
52803,sequence,,
52810,sequence,,
52817,sequence,,
52824,sequence,,
52831,sequence,,
52838,sequence,,
52845,sequence,,
52852,sequence,,
52859,sequence,,
52866,sequence,,
52873,sequence,,
52880,sequence,,
52887,sequence,,
52894,sequence,,
52901,sequence,,
52908,sequence,,
52915,sequence,,
52922,sequence,,
52929,sequence,,
52936,sequence,,
52943,sequence,,
52950,sequence,,
52957,sequence,,
52964,sequence,,
52971,sequence,,
52978,sequence,,
52985,sequence,,
52992,sequence,,
52999,sequence,,
53006,sequence,,
53013,sequence,,
53020,sequence,,
53027,sequence,,
53034,sequence,,
53041,sequence,,
53048,sequence,,
53055,sequence,,
53062,sequence,,
53069,sequence,,
53076,sequence,,
53083,sequence,,
53090,sequence,,
53097,sequence,,
53104,sequence,,
53111,sequence,,
53118,sequence,,
53125,sequence,,
53132,sequence,,
53139,sequence,,
53146,sequence,,
53153,sequence,,
53160,sequence,,
53167,sequence,,
53174,sequence,,
53181,sequence,,
53188,sequence,,
53195,sequence,,
53202,sequence,,
53209,sequence,,
53216,sequence,,
53223,sequence,,
53230,sequence,,
53237,sequence,,
53244,sequence,,
53251,sequence,,
53258,sequence,,
53265,sequence,,
53272,sequence,,
53279,sequence,,
53286,sequence,,
53293,sequence,,
53300,sequence,,
53307,sequence,,
53314,sequence,,
53321,sequence,,
53328,sequence,,
53335,sequence,,
53342,sequence,,
53349,sequence,,
53356,sequence,,
53363,sequence,,
53370,sequence,,
53377,sequence,,
53384,sequence,,
53391,sequence,,
53398,sequence,,
53405,sequence,,
53412,sequence,,
53419,sequence,,
53426,sequence,,
53433,sequence,,
53440,sequence,,
53447,sequence,,
53454,sequence,,
53461,sequence,,
53468,sequence,,
53475,sequence,,
53482,sequence,,
53489,sequence,,
53496,sequence,,
53503,sequence,,
53510,sequence,,
53517,sequence,,
53524,sequence,,
53531,sequence,,
53538,sequence,,
53545,sequence,,
53552,sequence,,
53559,sequence,,
53566,sequence,,
53573,sequence,,
53580,sequence,,
53587,sequence,,
53594,sequence,,
53601,sequence,,
53608,sequence,,
53615,sequence,,
53622,sequence,,
53629,sequence,,
53636,sequence,,
53643,sequence,,
53650,sequence,,
53657,sequence,,
53664,sequence,,
53671,sequence,,
53678,sequence,,
53685,sequence,,
53692,sequence,,
53699,sequence,,
53706,sequence,,
53713,sequence,,
53720,sequence,,
53727,sequence,,
53734,sequence,,
53741,sequence,,
53748,sequence,,
53755,sequence,,
53762,sequence,,
53769,sequence,,
53776,sequence,,
53783,sequence,,
53790,sequence,,
53797,sequence,,
53804,sequence,,
53811,sequence,,
53818,sequence,,
53825,sequence,,
53832,sequence,,
53839,sequence,,
53846,sequence,,
53853,sequence,,
53860,sequence,,
53867,sequence,,
53874,sequence,,
53881,sequence,,
53888,sequence,,
53895,sequence,,
53902,sequence,,
53909,sequence,,
53916,sequence,,
53923,sequence,,
53930,sequence,,
53937,sequence,,
53944,sequence,,
53951,sequence,,
53958,sequence,,
53965,sequence,,
53972,sequence,,
53979,sequence,,
53986,sequence,,
53993,sequence,,
54000,sequence,,
54007,sequence,,
54014,sequence,,
54021,sequence,,
54028,sequence,,
54035,sequence,,
54042,sequence,,
54049,sequence,,
54056,sequence,,
54063,sequence,,
54070,sequence,,
54077,sequence,,
54084,sequence,,
54091,sequence,,
54098,sequence,,
54105,sequence,,
54112,sequence,,
54119,sequence,,
54126,sequence,,
54133,sequence,,
54140,sequence,,
54147,sequence,,
54154,sequence,,
54161,sequence,,
54168,sequence,,
54175,sequence,,
54182,sequence,,
54189,sequence,,
54196,sequence,,
54203,sequence,,
54210,sequence,,
54217,sequence,,
54224,sequence,,
54231,sequence,,
54238,sequence,,
54245,sequence,,
54252,sequence,,
54259,sequence,,
54266,sequence,,
54273,sequence,,
54280,sequence,,
54287,sequence,,
54294,sequence,,
54301,sequence,,
54308,sequence,,
54315,sequence,,
54322,sequence,,
54329,sequence,,
54336,sequence,,
54343,sequence,,
54350,sequence,,
54357,sequence,,
54364,sequence,,
54371,sequence,,
54378,sequence,,
54385,sequence,,
54392,sequence,,
54399,sequence,,
54406,sequence,,
54413,sequence,,
54420,sequence,,
54427,sequence,,
54434,sequence,,
54441,sequence,,
54448,sequence,,
54455,sequence,,
54462,sequence,,
54469,sequence,,
54476,sequence,,
54483,sequence,,
54490,sequence,,
54497,sequence,,
54504,sequence,,
54511,sequence,,
54518,sequence,,
54525,sequence,,
54532,sequence,,
54539,sequence,,
54546,sequence,,
54553,sequence,,
54560,sequence,,
54567,sequence,,
54574,sequence,,
54581,sequence,,
54588,sequence,,
54595,sequence,,
54602,sequence,,
54609,sequence,,
54616,sequence,,
54623,sequence,,
54630,sequence,,
54637,sequence,,
54644,sequence,,
54651,sequence,,
54658,sequence,,
54665,sequence,,
54672,sequence,,
54679,sequence,,
54686,sequence,,
